SampleID,Predator.Final,sex,Year,Month,Season,Location,SubSiteID,Complex,RegionCode,Estuary,Latitude,Longitude,Chinook,Chum,Coho,Pink,Sockeye,f
Pv16.F077,Harbour,FEMALE,2016,Aug,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,0,0,FALSE
Pv16.F078,Harbour,MALE,2016,Aug,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,0,0,FALSE
Pv16.F079,Harbour,MALE,2016,Aug,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,11.97422588,0,0,FALSE
Pv16.F080,Harbour,MALE,2016,Aug,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,1.129813235,0,0,0,0,FALSE
Pv16.F081,Harbour,MALE,2016,Aug,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,0,0,FALSE
Pv16.F082,Harbour,MALE,2016,Aug,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,0,0,FALSE
Pv16.F083,Harbour,MALE,2016,Aug,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,0,0,FALSE
Pv16.F084,Harbour,MALE,2016,Aug,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,0,0,FALSE
Pv16.F085,Harbour,MALE,2016,Aug,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,0,0,FALSE
Pv16.F086,Harbour,MALE,2016,Aug,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,0,0,FALSE
Pv16.F087,Harbour,MALE,2016,Aug,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,0,0,FALSE
Pv16.F092,Harbour,FEMALE,2016,Aug,Summer,Burial,H0499,Burial_Islet,SOG,Estuary,48.76937,-123.56337,0,0,0,0,0,FALSE
Pv16.F094,Harbour,MALE,2016,Aug,Summer,Burial,H0499,Burial_Islet,SOG,Estuary,48.76937,-123.56337,0,0,0,0,0,FALSE
Pv16.F095,Harbour,MALE,2016,Aug,Summer,Burial,H0499,Burial_Islet,SOG,Estuary,48.76937,-123.56337,0,0,0,0,0,FALSE
Pv16.F096,Harbour,FEMALE,2016,Aug,Summer,Burial,H0499,Burial_Islet,SOG,Estuary,48.76937,-123.56337,0,0,0,0,0,FALSE
Pv16.F097,Harbour,FEMALE,2016,Aug,Summer,Burial,H0499,Burial_Islet,SOG,Estuary,48.76937,-123.56337,0,0,0,0,0,FALSE
Pv16.F099,Harbour,FEMALE,2016,Sep,Fall,Imrie,H0161,Imrie_Island,SOG,Non-Estuary,48.69439,-123.33315,0,0,0,0,0,FALSE
Pv16.G003,Harbour,FEMALE,2016,Sep,Fall,Imrie,H0161,Imrie_Island,SOG,Non-Estuary,48.69439,-123.33315,0,0,0,0,0,FALSE
Pv16.G005,Harbour,FEMALE,2016,Sep,Fall,Imrie,H0161,Imrie_Island,SOG,Non-Estuary,48.69439,-123.33315,0,0,0,0,0,FALSE
Pv16.G007,Harbour,FEMALE,2016,Sep,Fall,Imrie,H0161,Imrie_Island,SOG,Non-Estuary,48.69439,-123.33315,0,0,0,0,0,FALSE
Pv16.G008,Harbour,MALE,2016,Sep,Fall,Imrie,H0161,Imrie_Island,SOG,Non-Estuary,48.69439,-123.33315,0,0,0,0,0,FALSE
Pv16.G009,Harbour,MALE,2016,Sep,Fall,Imrie,H0161,Imrie_Island,SOG,Non-Estuary,48.69439,-123.33315,0,0,0,0,0,FALSE
Pv16.G010,Harbour,MALE,2016,Sep,Fall,Imrie,H0161,Imrie_Island,SOG,Non-Estuary,48.69439,-123.33315,0,0,0,0,0,FALSE
Pv16.G011,Harbour,MALE,2016,Sep,Fall,Imrie,H0161,Imrie_Island,SOG,Non-Estuary,48.69439,-123.33315,0,0,0,0,0,FALSE
Pv16.G015,Harbour,MALE,2016,Sep,Fall,Imrie,H0161,Imrie_Island,SOG,Non-Estuary,48.69439,-123.33315,0,0,0,0,0,FALSE
Pv16.G016,Harbour,MALE,2016,Sep,Fall,Imrie,H0161,Imrie_Island,SOG,Non-Estuary,48.69439,-123.33315,25.2913599,28.4765989,0,0,0,FALSE
Pv16.G017,Harbour,FEMALE,2016,Sep,Fall,Imrie,H0161,Imrie_Island,SOG,Non-Estuary,48.69439,-123.33315,0,0,0,0,0,FALSE
Pv16.G018,Harbour,FEMALE,2016,Sep,Fall,Imrie,H0161,Imrie_Island,SOG,Non-Estuary,48.69439,-123.33315,0,0,0,0,0,FALSE
Pv16.G019,Harbour,FEMALE,2016,Sep,Fall,Imrie,H0161,Imrie_Island,SOG,Non-Estuary,48.69439,-123.33315,0,0,0,0,0,FALSE
Pv16.G022,Harbour,MALE,2016,Sep,Fall,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,0,0,FALSE
Pv16.G023,Harbour,FEMALE,2016,Sep,Fall,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,0,0,FALSE
Pv16.G027,Harbour,MALE,2016,Sep,Fall,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,0,0,FALSE
Pv16.G028,Harbour,FEMALE,2016,Sep,Fall,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,57.15119673,42.84880327,0,0,0,FALSE
Pv16.G029,Harbour,FEMALE,2016,Sep,Fall,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,0,0,FALSE
Pv16.G030,Harbour,MALE,2016,Sep,Fall,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,0,0,FALSE
Pv16.G031,Harbour,FEMALE,2016,Sep,Fall,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,0,0,FALSE
Pv16.G034,Harbour,MALE,2016,Sep,Fall,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,0,0,FALSE
Pv16.G035,Harbour,FEMALE,2016,Sep,Fall,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,0,0,FALSE
Pv16.G039,Harbour,FEMALE,2016,Sep,Fall,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,0,0,FALSE
Pv16.G040,Harbour,FEMALE,2016,Sep,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,0,FALSE
Pv16.G041,Harbour,FEMALE,2016,Sep,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,0,FALSE
Pv16.G042,Harbour,MALE,2016,Sep,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,0,FALSE
Pv16.G043,Harbour,FEMALE,2016,Sep,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,0,FALSE
Pv16.G045,Harbour,FEMALE,2016,Sep,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,0,FALSE
Pv16.G046,Harbour,MALE,2016,Sep,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,0,FALSE
Pv16.G047,Harbour,MALE,2016,Sep,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,0,FALSE
Pv16.G054,Harbour,MALE,2016,Sep,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,0,FALSE
Pv16.G055,Harbour,FEMALE,2016,Sep,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,0,FALSE
Pv16.G056,Harbour,MALE,2016,Sep,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,0,FALSE
Pv16.G058,Harbour,MALE,2016,Sep,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,0,FALSE
Pv16.G059,Harbour,MALE,2016,Sep,Fall,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,0,0,FALSE
Pv16.G064,Harbour,MALE,2016,Sep,Fall,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,0,0,FALSE
Pv16.G065,Harbour,MALE,2016,Sep,Fall,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,13.67521368,0,0,FALSE
Pv16.G068,Harbour,MALE,2016,Sep,Fall,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,0,0,FALSE
Pv16.G069,Harbour,MALE,2016,Sep,Fall,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,0,0,FALSE
Pv16.G076,Harbour,MALE,2016,Sep,Fall,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,14.94825604,0,FALSE
Pv16.G077,Harbour,FEMALE,2016,Sep,Fall,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,0,0,FALSE
Pv16.G078,Harbour,MALE,2016,Sep,Fall,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,0,0,FALSE
Pv16.G079,Harbour,FEMALE,2016,Sep,Fall,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,0,0,FALSE
Pv16.G080,Harbour,MALE,2016,Sep,Fall,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,0,0,FALSE
Pv16.G081,Harbour,MALE,2016,Sep,Fall,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,0,0,FALSE
Pv16.G082,Harbour,MALE,2016,Sep,Fall,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,0,0,FALSE
Pv16.G083,Harbour,FEMALE,2016,Sep,Fall,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,0,0,FALSE
Pv16.G084,Harbour,FEMALE,2016,Sep,Fall,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,0,0,FALSE
Pv16.G086,Harbour,MALE,2016,Sep,Fall,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,0,0,FALSE
Pv16.G087,Harbour,MALE,2016,Sep,Fall,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,0,0,FALSE
Pv16.G088,Harbour,FEMALE,2016,Sep,Fall,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,0,0,FALSE
Pv16.G089,Harbour,FEMALE,2016,Sep,Fall,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,0,0,FALSE
Pv16.G090,Harbour,MALE,2016,Sep,Fall,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,0,0,FALSE
Pv16.G091,Harbour,MALE,2016,Sep,Fall,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,0,0,FALSE
Pv16.G092,Harbour,FEMALE,2016,Sep,Fall,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,0,0,FALSE
Pv16.G094,Harbour,FEMALE,2016,Sep,Fall,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,0,0,FALSE
Pv16.G095,Harbour,FEMALE,2016,Sep,Fall,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,0,0,FALSE
Pv16.G099,Harbour,MALE,2016,Oct,Fall,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,0,0,FALSE
Pv16.G100,Harbour,MALE,2016,Oct,Fall,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,0,0,FALSE
Pv16.H001,Harbour,MALE,2016,Oct,Fall,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,0,0,FALSE
Pv16.H002,Harbour,MALE,2016,Oct,Fall,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,0,0,FALSE
Pv16.H004,Harbour,MALE,2016,Oct,Fall,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,0,0,FALSE
Pv16.H006,Harbour,MALE,2016,Oct,Fall,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,0,0,FALSE
Pv16.H007,Harbour,MALE,2016,Oct,Fall,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,0,0,FALSE
Pv16.H008,Harbour,MALE,2016,Oct,Fall,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,80.41702037,0,0,0,FALSE
Pv16.H010,Harbour,MALE,2016,Oct,Fall,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,0,0,FALSE
Pv16.H011,Harbour,MALE,2016,Oct,Fall,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,0,0,FALSE
Pv16.H012,Harbour,MALE,2016,Oct,Fall,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,0,0,FALSE
Pv16.H013,Harbour,MALE,2016,Oct,Fall,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,0,0,FALSE
Pv16.H014,Harbour,MALE,2016,Oct,Fall,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,0,0,FALSE
Pv16.H015,Harbour,FEMALE,2016,Nov,Fall,Rose,H0047,Rose_Islets,SOG,Non-Estuary,49.00763,-123.64365,0,0,0,0,0,FALSE
Pv16.H016,Harbour,MALE,2016,Nov,Fall,Rose,H0047,Rose_Islets,SOG,Non-Estuary,49.00763,-123.64365,0,0,0,0,0,FALSE
Pv16.H017,Harbour,FEMALE,2016,Nov,Fall,Rose,H0047,Rose_Islets,SOG,Non-Estuary,49.00763,-123.64365,0,0,0,0,0,FALSE
Pv16.H018,Harbour,MALE,2016,Nov,Fall,Rose,H0047,Rose_Islets,SOG,Non-Estuary,49.00763,-123.64365,0,76.43778772,0,0,0,FALSE
Pv16.H019,Harbour,MALE,2016,Nov,Fall,Rose,H0047,Rose_Islets,SOG,Non-Estuary,49.00763,-123.64365,0,0,0,0,0,FALSE
Pv16.H020,Harbour,MALE,2016,Nov,Fall,Rose,H0047,Rose_Islets,SOG,Non-Estuary,49.00763,-123.64365,0,73.00047702,0,0,0,FALSE
Pv16.H021,Harbour,FEMALE,2016,Nov,Fall,Rose,H0047,Rose_Islets,SOG,Non-Estuary,49.00763,-123.64365,0,0,0,0,0,FALSE
Pv16.H022,Harbour,FEMALE,2016,Nov,Fall,Rose,H0047,Rose_Islets,SOG,Non-Estuary,49.00763,-123.64365,0,0,0,0,0,FALSE
Pv16.H023,Harbour,MALE,2016,Nov,Fall,Rose,H0047,Rose_Islets,SOG,Non-Estuary,49.00763,-123.64365,0,56.23781676,0,0,0,FALSE
Pv16.H024,Harbour,MALE,2016,Nov,Fall,Rose,H0047,Rose_Islets,SOG,Non-Estuary,49.00763,-123.64365,0,40.21381579,0,0,0,FALSE
Pv16.H025,Harbour,MALE,2016,Nov,Fall,Rose,H0047,Rose_Islets,SOG,Non-Estuary,49.00763,-123.64365,0,29.77185453,0,0,0,FALSE
Pv16.H026,Harbour,FEMALE,2016,Nov,Fall,Rose,H0047,Rose_Islets,SOG,Non-Estuary,49.00763,-123.64365,0,0,0,0,0,FALSE
Pv16.H027,Harbour,FEMALE,2016,Nov,Fall,Rose,H0047,Rose_Islets,SOG,Non-Estuary,49.00763,-123.64365,0,0,0,0,0,FALSE
Pv16.H029,Harbour,MALE,2016,Nov,Fall,Rose,H0047,Rose_Islets,SOG,Non-Estuary,49.00763,-123.64365,0,100,0,0,0,FALSE
Pv16.H030,Harbour,MALE,2016,Nov,Fall,Sisters,H0251,Sisters_Islets,SOG,Non-Estuary,49.48658,-124.43722,0,0,0,0,0,FALSE
Pv16.H031,Harbour,MALE,2016,Nov,Fall,Sisters,H0251,Sisters_Islets,SOG,Non-Estuary,49.48658,-124.43722,0,3.824362606,0,0,0,FALSE
Pv16.H032,Harbour,MALE,2016,Nov,Fall,Sisters,H0251,Sisters_Islets,SOG,Non-Estuary,49.48658,-124.43722,0,0,0,0,0,FALSE
Pv16.H034,Harbour,FEMALE,2016,Nov,Fall,Sisters,H0251,Sisters_Islets,SOG,Non-Estuary,49.48658,-124.43722,0,0,0,0,0,FALSE
Pv16.H035,Harbour,MALE,2016,Nov,Fall,Sisters,H0251,Sisters_Islets,SOG,Non-Estuary,49.48658,-124.43722,0,0,0,0,0,FALSE
Pv16.H036,Harbour,MALE,2016,Nov,Fall,Sisters,H0251,Sisters_Islets,SOG,Non-Estuary,49.48658,-124.43722,0,0,0,0,0,FALSE
Pv16.H038,Harbour,FEMALE,2016,Nov,Fall,Sisters,H0251,Sisters_Islets,SOG,Non-Estuary,49.48658,-124.43722,0,0,0,0,0,FALSE
Pv16.H040,Harbour,MALE,2016,Nov,Fall,Sisters,H0251,Sisters_Islets,SOG,Non-Estuary,49.48658,-124.43722,0,0,0,0,0,FALSE
Pv16.H042,Harbour,MALE,2016,Nov,Fall,Sisters,H0251,Sisters_Islets,SOG,Non-Estuary,49.48658,-124.43722,0,100,0,0,0,FALSE
Pv16.H043,Harbour,FEMALE,2016,Nov,Fall,Sisters,H0251,Sisters_Islets,SOG,Non-Estuary,49.48658,-124.43722,0,0,0,0,0,FALSE
Pv16.H044,Harbour,MALE,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,27.00421941,0,0,0,TRUE
Pv16.H045,Harbour,MALE,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.H046,Harbour,MALE,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,47.09167545,0,0,0,TRUE
Pv16.H047,Harbour,MALE,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,100,0,0,0,TRUE
Pv16.H049,Harbour,MALE,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,16.71826625,0,0,0,TRUE
Pv16.H050,Harbour,MALE,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,100,0,0,0,TRUE
Pv16.H051,Harbour,MALE,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,81.17686023,0,0,0,TRUE
Pv16.H052,Harbour,MALE,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.H053,Harbour,MALE,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,89.2,0,0,0,TRUE
Pv16.H054,Harbour,MALE,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,100,0,0,0,TRUE
Pv16.H055,Harbour,MALE,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.H056,Harbour,FEMALE,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.H057,Harbour,MALE,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.H058,Harbour,MALE,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,100,0,0,0,TRUE
Pv16.H060,Harbour,MALE,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,15.19644181,0,0,0,TRUE
Pv16.H061,Harbour,MALE,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,54.86111111,0,0,0,TRUE
Pv16.H062,Harbour,MALE,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.H063,Harbour,MALE,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,78.72340426,0,0,0,TRUE
Pv16.H064,Harbour,FEMALE,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,100,0,0,0,TRUE
Pv16.H065,Harbour,MALE,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0.675412616,31.0362991,0,0,0,TRUE
Pv16.H066,Harbour,MALE,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,38.53904282,0,0,0,TRUE
Pv16.H067,Harbour,MALE,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,54.39137134,0,0,0,TRUE
Pv16.H068,Harbour,MALE,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,0,0,0,0,TRUE
Pv16.H069,Harbour,MALE,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Belle Chain,48.83226,-123.19843,0,100,0,0,0,TRUE
Pv16.H070,Harbour,MALE,2016,Oct,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,85.86635127,0,0,0,FALSE
Pv16.H071,Harbour,MALE,2016,Oct,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,22.72483461,0,0,0,FALSE
Pv16.H072,Harbour,MALE,2016,Oct,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,0,FALSE
Pv16.H073,Harbour,MALE,2016,Oct,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,0,FALSE
Pv16.H074,Harbour,MALE,2016,Oct,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,5.912007333,0,0,0,FALSE
Pv16.H075,Harbour,MALE,2016,Oct,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,0,FALSE
Pv16.H076,Harbour,MALE,2016,Oct,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,0,FALSE
Pv16.H077,Harbour,FEMALE,2016,Oct,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,0,FALSE
Pv16.H079,Harbour,MALE,2016,Oct,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,50.72864785,0,0,0,FALSE
Pv16.H080,Harbour,MALE,2016,Oct,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,0,FALSE
Pv16.H081,Harbour,MALE,2016,Oct,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,0,FALSE
Pv16.H082,Harbour,MALE,2016,Oct,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,0,FALSE
Pv16.H083,Harbour,MALE,2016,Oct,Fall,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,0,0,FALSE
Pv16.H084,Harbour,FEMALE,2016,Oct,Fall,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,0,0,FALSE
Pv16.H085,Harbour,MALE,2016,Oct,Fall,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,15.07118311,0,0,0,FALSE
Pv16.H086,Harbour,MALE,2016,Oct,Fall,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,0,0,FALSE
Pv16.H087,Harbour,MALE,2016,Oct,Fall,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,0,0,FALSE
Pv16.H088,Harbour,MALE,2016,Oct,Fall,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,0,0,FALSE
Pv16.H089,Harbour,MALE,2016,Oct,Fall,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,0,0,FALSE
Pv16.H090,Harbour,MALE,2016,Nov,Fall,Vivian,H0112,Vivian_Island,SOG,Non-Estuary,49.8404,-124.70014,0,0,0,0,0,FALSE
Pv16.H092,Harbour,MALE,2016,Nov,Fall,Vivian,H0112,Vivian_Island,SOG,Non-Estuary,49.8404,-124.70014,0,0,0,0,0,FALSE
Pv16.H093,Harbour,MALE,2016,Nov,Fall,Vivian,H0112,Vivian_Island,SOG,Non-Estuary,49.8404,-124.70014,0,0,0,0,0,FALSE
Pv16.H095,Harbour,MALE,2016,Nov,Fall,Vivian,H0112,Vivian_Island,SOG,Non-Estuary,49.8404,-124.70014,0,0,0,0,0,FALSE
Pv16.H096,Harbour,MALE,2016,Nov,Fall,Vivian,H0112,Vivian_Island,SOG,Non-Estuary,49.8404,-124.70014,0,0,0,0,0,FALSE
Pv16.H097,Harbour,FEMALE,2016,Nov,Fall,Vivian,H0112,Vivian_Island,SOG,Non-Estuary,49.8404,-124.70014,0,0,0,0,0,FALSE
