"sampleID","sex","Season","Location","SubSiteID","Estuary","Year","Complex","prey.name","sizeclass","count"
"Pv16.E067","MALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.SM.MED",3
"Pv16.E067","MALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HERRING","SIZE.VSM",1
"Pv16.E068","MALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.MED.LG",2
"Pv16.E068","MALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.VLG",1
"Pv16.E068","MALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HERRING","SIZE.VSM",1
"Pv16.E069",NA,"Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.MED.LG",1
"Pv16.E069",NA,"Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.SM.MED",1
"Pv16.E069",NA,"Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HERRING","SIZE.VSM",1
"Pv16.E070","FEMALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.MED.LG",1
"Pv16.E070","FEMALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.SM.MED",1
"Pv16.E071","MALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.LG",1
"Pv16.E071","MALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.MED.LG",1
"Pv16.E071","MALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.SM.MED",1
"Pv16.E071","MALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HERRING","SIZE.VSM",1
"Pv16.E072","FEMALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.MED.LG",1
"Pv16.E072","FEMALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.SM.MED",1
"Pv16.E073","MALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.MED.LG",1
"Pv16.E073","MALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.SM.MED",1
"Pv16.E073","MALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HERRING","SIZE.VSM",1
"Pv16.E074","FEMALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.MED.LG",1
"Pv16.E074","FEMALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.SM.MED",1
"Pv16.E074","FEMALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HERRING","SIZE.VSM",2
"Pv16.E075","MALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.LG",1
"Pv16.E075","MALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.MED.LG",1
"Pv16.E075","MALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.SM.MED",1
"Pv16.E075","MALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HERRING","SIZE.SM",1
"Pv16.E075","MALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HERRING","SIZE.VSM",1
"Pv16.E076","MALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.MED.LG",1
"Pv16.E076","MALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HERRING","SIZE.SM.MED",2
"Pv16.E076","MALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HERRING","SIZE.VSM",1
"Pv16.E077","MALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.MED.LG",1
"Pv16.E078","FEMALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.MED.LG",1
"Pv16.E078","FEMALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.SM.MED",1
"Pv16.E078","FEMALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HERRING","SIZE.SM.MED",1
"Pv16.E078","FEMALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HERRING","SIZE.VSM",1
"Pv16.E079","MALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.MED.LG",1
"Pv16.E079","MALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.SM.MED",1
"Pv16.E079","MALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HERRING","SIZE.SM",1
"Pv16.E079","MALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HERRING","SIZE.VSM",1
"Pv16.E080","MALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.SM.MED",1
"Pv16.E080","MALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HERRING","SIZE.VSM",1
"Pv16.E081","MALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.MED.LG",1
"Pv16.E081","MALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.SM.MED",1
"Pv16.E081","MALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HERRING","SIZE.VSM",1
"Pv16.E082","FEMALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.MED.LG",1
"Pv16.E082","FEMALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.SM",1
"Pv16.E082","FEMALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.SM.MED",1
"Pv16.E082","FEMALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HERRING","SIZE.VSM",1
"Pv16.E082","FEMALE","Summer","Burial","H0499","Estuary",2016,"Burial_Islet","SALMON","SIZE.VSM",1
"Pv16.E083","MALE","Fall","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","HAKE","SIZE.VLG",1
"Pv16.E083","MALE","Fall","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","HERRING","SIZE.SM",1
"Pv16.E084","MALE","Fall","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","HAKE","SIZE.VLG",1
"Pv16.E084","MALE","Fall","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","HERRING","SIZE.SM",1
"Pv16.E088",NA,"Fall","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","HAKE","SIZE.SM.MED",4
"Pv16.E088",NA,"Fall","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","HAKE","SIZE.VLG",1
"Pv16.E088",NA,"Fall","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","HAKE","SIZE.VSM",1
"Pv16.E088",NA,"Fall","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","HERRING","SIZE.VSM",1
"Pv16.E088",NA,"Fall","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","SALMON","SIZE.VSM",1
"Pv16.E089","MALE","Fall","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","HAKE","SIZE.SM.MED",1
"Pv16.E090","MALE","Fall","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","HERRING","SIZE.VSM",1
"Pv16.E090","MALE","Fall","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","SALMON","SIZE.VSM",1
"Pv16.E092","MALE","Fall","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","HERRING","SIZE.VSM",99
"Pv16.E094","MALE","Fall","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","HAKE","SIZE.VLG",1
"Pv16.E094","MALE","Fall","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","HERRING","SIZE.VSM",1
"Pv16.E095","MALE","Fall","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","HAKE","SIZE.VLG",1
"Pv16.E095","MALE","Fall","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","SALMON","SIZE.SM.MED",1
"Pv16.E096","MALE","Fall","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","SALMON","SIZE.SM.MED",1
"Pv16.E097","MALE","Fall","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","HAKE","SIZE.MED.LG",5
"Pv16.E097","MALE","Fall","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","HAKE","SIZE.VLG",1
"Pv16.E098","FEMALE","Fall","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","HAKE","SIZE.SM.MED",1
"Pv16.E098","FEMALE","Fall","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","HERRING","SIZE.VSM",2
"Pv16.E099","MALE","Fall","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","SALMON","SIZE.SM",1
"Pv16.E100","MALE?","Fall","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","HERRING","SIZE.VSM",1
"Pv16.F001","MALE","Fall","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","HAKE","SIZE.SM.MED",12
"Pv16.F001","MALE","Fall","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","HAKE","SIZE.VLG",1
"Pv16.F002","MALE","Fall","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","HERRING","SIZE.SM.MED",1
"Pv16.F002","MALE","Fall","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","HERRING","SIZE.VSM",2
"Pv16.F003","MALE","Fall","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","HAKE","SIZE.VLG",1
"Pv16.F003","MALE","Fall","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","HERRING","SIZE.VSM",1
"Pv16.F003","MALE","Fall","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","SALMON","SIZE.SM.MED",1
"Pv16.F004","MALE","Fall","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","HAKE","SIZE.LG",1
"Pv16.F005","MALE","Fall","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","HERRING","SIZE.VSM",1
"Pv16.F005","MALE","Fall","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","SALMON","SIZE.VSM",1
"Pv16.F006","MALE","Fall","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.LG",1
"Pv16.F006","MALE","Fall","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.VLG",1
"Pv16.F006","MALE","Fall","Burial","H0499","Estuary",2016,"Burial_Islet","HERRING","SIZE.VSM",1
"Pv16.F007","MALE","Fall","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.MED.LG",1
"Pv16.F007","MALE","Fall","Burial","H0499","Estuary",2016,"Burial_Islet","HERRING","SIZE.VSM",2
"Pv16.F009","MALE","Fall","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.MED.LG",1
"Pv16.F009","MALE","Fall","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.VLG",1
"Pv16.F009","MALE","Fall","Burial","H0499","Estuary",2016,"Burial_Islet","HERRING","SIZE.VSM",6
"Pv16.F010","FEMALE","Fall","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.MED.LG",1
"Pv16.F011","MALE","Fall","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.SM",1
"Pv16.F011","MALE","Fall","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.VSM",2
"Pv16.F011","MALE","Fall","Burial","H0499","Estuary",2016,"Burial_Islet","HERRING","SIZE.VSM",12
"Pv16.F012","MALE","Fall","Burial","H0499","Estuary",2016,"Burial_Islet","HERRING","SIZE.VSM",3
"Pv16.F013","MALE","Fall","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.SM.MED",1
"Pv16.F013","MALE","Fall","Burial","H0499","Estuary",2016,"Burial_Islet","HERRING","SIZE.VSM",9
"Pv16.F014","MALE?","Fall","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.MED.LG",1
"Pv16.F014","MALE?","Fall","Burial","H0499","Estuary",2016,"Burial_Islet","HERRING","SIZE.VSM",1
"Pv16.F014","MALE?","Fall","Burial","H0499","Estuary",2016,"Burial_Islet","SALMON","SIZE.SM",1
"Pv16.F015","MALE","Fall","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.LG",1
"Pv16.F015","MALE","Fall","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.MED.LG",4
"Pv16.F015","MALE","Fall","Burial","H0499","Estuary",2016,"Burial_Islet","HAKE","SIZE.VLG",1
"Pv16.F016","FEMALE","Fall","Burial","H0499","Estuary",2016,"Burial_Islet","HERRING","SIZE.VSM",2
"Pv16.F017","FEMALE","Summer","Mistaken","H0094","Non-Estuary",2016,"Northeast_Mistaken_Islet_Reefs","HAKE","SIZE.LG",1
"Pv16.F018","MALE","Summer","Mistaken","H0094","Non-Estuary",2016,"Northeast_Mistaken_Islet_Reefs","HERRING","SIZE.MED.LG",1
"Pv16.F018","MALE","Summer","Mistaken","H0094","Non-Estuary",2016,"Northeast_Mistaken_Islet_Reefs","SALMON","SIZE.SM.MED",1
"Pv16.F019","MALE","Summer","Mistaken","H0094","Non-Estuary",2016,"Northeast_Mistaken_Islet_Reefs","HERRING","SIZE.MED.LG",1
"Pv16.F019","MALE","Summer","Mistaken","H0094","Non-Estuary",2016,"Northeast_Mistaken_Islet_Reefs","SALMON","SIZE.SM.MED",1
"Pv16.F020","MALE","Summer","Mistaken","H0094","Non-Estuary",2016,"Northeast_Mistaken_Islet_Reefs","HAKE","SIZE.MED.LG",1
"Pv16.F021","FEMALE","Summer","Mistaken","H0094","Non-Estuary",2016,"Northeast_Mistaken_Islet_Reefs","HAKE","SIZE.SM.MED",4
"Pv16.F022","MALE","Summer","Mistaken","H0094","Non-Estuary",2016,"Northeast_Mistaken_Islet_Reefs","HAKE","SIZE.LG",1
"Pv16.F022","MALE","Summer","Mistaken","H0094","Non-Estuary",2016,"Northeast_Mistaken_Islet_Reefs","HAKE","SIZE.MED.LG",1
"Pv16.F022","MALE","Summer","Mistaken","H0094","Non-Estuary",2016,"Northeast_Mistaken_Islet_Reefs","HAKE","SIZE.SM.MED",1
"Pv16.F024","MALE","Summer","Yeo","H0092","Non-Estuary",2016,"East_Yeo_Islands_Islet","HAKE","SIZE.LG",2
"Pv16.F024","MALE","Summer","Yeo","H0092","Non-Estuary",2016,"East_Yeo_Islands_Islet","HAKE","SIZE.SM.MED",1
"Pv16.F024","MALE","Summer","Yeo","H0092","Non-Estuary",2016,"East_Yeo_Islands_Islet","HAKE","SIZE.VLG",2
"Pv16.F024","MALE","Summer","Yeo","H0092","Non-Estuary",2016,"East_Yeo_Islands_Islet","SALMON","SIZE.VSM",1
"Pv16.F025","MALE","Summer","Yeo","H0092","Non-Estuary",2016,"East_Yeo_Islands_Islet","HAKE","SIZE.LG",1
"Pv16.F025","MALE","Summer","Yeo","H0092","Non-Estuary",2016,"East_Yeo_Islands_Islet","HAKE","SIZE.SM.MED",1
"Pv16.F026","MALE","Summer","Yeo","H0092","Non-Estuary",2016,"East_Yeo_Islands_Islet","HAKE","SIZE.MED.LG",1
"Pv16.F026","MALE","Summer","Yeo","H0092","Non-Estuary",2016,"East_Yeo_Islands_Islet","HAKE","SIZE.VLG",1
"Pv16.F027","MALE","Summer","Yeo","H0092","Non-Estuary",2016,"East_Yeo_Islands_Islet","HAKE","SIZE.VLG",1
"Pv16.F027","MALE","Summer","Yeo","H0092","Non-Estuary",2016,"East_Yeo_Islands_Islet","SALMON","SIZE.VSM",1
"Pv16.F028","MALE?","Summer","Sallas","H0009b","Non-Estuary",2016,"NO","HERRING","SIZE.VSM",1
"Pv16.F029",NA,"Summer","Sallas","H0009b","Non-Estuary",2016,"NO","HERRING","SIZE.MED.LG",1
"Pv16.F030","MALE","Summer","Sallas","H0009b","Non-Estuary",2016,"NO","HERRING","SIZE.XSM",16
"Pv16.F031","MALE","Summer","Sallas","H0009b","Non-Estuary",2016,"NO","HERRING","SIZE.VSM",17
"Pv16.F032","MALE","Summer","Sallas","H0009b","Non-Estuary",2016,"NO","HERRING","SIZE.VSM",4
"Pv16.F033","MALE","Summer","Sallas","H0009b","Non-Estuary",2016,"NO","HERRING","SIZE.MED.LG",1
"Pv16.F033","MALE","Summer","Sallas","H0009b","Non-Estuary",2016,"NO","HERRING","SIZE.VLG",1
"Pv16.F033","MALE","Summer","Sallas","H0009b","Non-Estuary",2016,"NO","HERRING","SIZE.VSM",1
"Pv16.F034","MALE","Summer","Sallas","H0009b","Non-Estuary",2016,"NO","HERRING","SIZE.SM.MED",1
"Pv16.F034","MALE","Summer","Sallas","H0009b","Non-Estuary",2016,"NO","HERRING","SIZE.VSM",1
"Pv16.F034","MALE","Summer","Sallas","H0009b","Non-Estuary",2016,"NO","SALMON","SIZE.VSM",1
"Pv16.F035","MALE","Summer","Sallas","H0009b","Non-Estuary",2016,"NO","HERRING","SIZE.MED.LG",2
"Pv16.F035","MALE","Summer","Sallas","H0009b","Non-Estuary",2016,"NO","HERRING","SIZE.SM",1
"Pv16.F035","MALE","Summer","Sallas","H0009b","Non-Estuary",2016,"NO","HERRING","SIZE.VSM",54
"Pv16.F035","MALE","Summer","Sallas","H0009b","Non-Estuary",2016,"NO","HERRING","SIZE.VSM",58
"Pv16.F036","MALE","Summer","Sallas","H0009b","Non-Estuary",2016,"NO","HERRING","SIZE.XSM",27
"Pv16.F038","MALE?","Summer","Sallas","H0009b","Non-Estuary",2016,"NO","HERRING","SIZE.XSM",72
"Pv16.F039","MALE","Summer","Sallas","H0009b","Non-Estuary",2016,"NO","HERRING","SIZE.VSM",64
"Pv16.F040","MALE","Summer","Sallas","H0009b","Non-Estuary",2016,"NO","HERRING","SIZE.MED.LG",1
"Pv16.F040","MALE","Summer","Sallas","H0009b","Non-Estuary",2016,"NO","HERRING","SIZE.VSM",17
"Pv16.F041","MALE","Summer","Sallas","H0009b","Non-Estuary",2016,"NO","HERRING","SIZE.MED.LG",1
"Pv16.F041","MALE","Summer","Sallas","H0009b","Non-Estuary",2016,"NO","HERRING","SIZE.SM",1
"Pv16.F041","MALE","Summer","Sallas","H0009b","Non-Estuary",2016,"NO","HERRING","SIZE.VSM",30
"Pv16.F043","FEMALE","Summer","Imrie","H0161","Non-Estuary",2016,"Imrie_Island","HAKE","SIZE.SM",1
"Pv16.F043","FEMALE","Summer","Imrie","H0161","Non-Estuary",2016,"Imrie_Island","HERRING","SIZE.SM.MED",1
"Pv16.F044","FEMALE","Summer","Imrie","H0161","Non-Estuary",2016,"Imrie_Island","HERRING","SIZE.VSM",123
"Pv16.F045","MALE","Summer","Imrie","H0161","Non-Estuary",2016,"Imrie_Island","HERRING","SIZE.VSM",1
"Pv16.F046","FEMALE","Summer","Imrie","H0161","Non-Estuary",2016,"Imrie_Island","HAKE","SIZE.SM",1
"Pv16.F046","FEMALE","Summer","Imrie","H0161","Non-Estuary",2016,"Imrie_Island","HERRING","SIZE.VSM",2
"Pv16.F047","FEMALE","Summer","Imrie","H0161","Non-Estuary",2016,"Imrie_Island","HERRING","SIZE.SM.MED",9
"Pv16.F048","FEMALE","Summer","Imrie","H0161","Non-Estuary",2016,"Imrie_Island","HERRING","SIZE.SM.MED",1
"Pv16.F048","FEMALE","Summer","Imrie","H0161","Non-Estuary",2016,"Imrie_Island","HERRING","SIZE.VSM",141
"Pv16.F049","FEMALE","Summer","Imrie","H0161","Non-Estuary",2016,"Imrie_Island","HAKE","SIZE.SM",1
"Pv16.F049","FEMALE","Summer","Imrie","H0161","Non-Estuary",2016,"Imrie_Island","HERRING","SIZE.VSM",1
"Pv16.F050","FEMALE","Summer","Imrie","H0161","Non-Estuary",2016,"Imrie_Island","HERRING","SIZE.VSM",2
"Pv16.F052","FEMALE","Summer","Imrie","H0161","Non-Estuary",2016,"Imrie_Island","HERRING","SIZE.SM.MED",16
"Pv16.F053","FEMALE","Summer","Imrie","H0161","Non-Estuary",2016,"Imrie_Island","HAKE","SIZE.SM",1
"Pv16.F053","FEMALE","Summer","Imrie","H0161","Non-Estuary",2016,"Imrie_Island","HERRING","SIZE.SM.MED",1
"Pv16.F054","FEMALE","Summer","Imrie","H0161","Non-Estuary",2016,"Imrie_Island","HERRING","SIZE.SM.MED",15
"Pv16.F054","FEMALE","Summer","Imrie","H0161","Non-Estuary",2016,"Imrie_Island","HERRING","SIZE.VSM",11
"Pv16.F055","FEMALE","Summer","Imrie","H0161","Non-Estuary",2016,"Imrie_Island","HERRING","SIZE.SM",1
"Pv16.F055","FEMALE","Summer","Imrie","H0161","Non-Estuary",2016,"Imrie_Island","HERRING","SIZE.VSM",169
"Pv16.F058","FEMALE","Summer","Imrie","H0161","Non-Estuary",2016,"Imrie_Island","HAKE","SIZE.SM.MED",1
"Pv16.F058","FEMALE","Summer","Imrie","H0161","Non-Estuary",2016,"Imrie_Island","HERRING","SIZE.SM",16
"Pv16.F060","FEMALE","Summer","Danger","H0028","Non-Estuary",2016,"Danger_Reefs","HERRING","SIZE.VSM",10
"Pv16.F061","FEMALE","Summer","Danger","H0028","Non-Estuary",2016,"Danger_Reefs","HERRING","SIZE.MED.LG",2
"Pv16.F062","FEMALE","Summer","Danger","H0028","Non-Estuary",2016,"Danger_Reefs","HERRING","SIZE.VSM",153
"Pv16.F063","FEMALE","Summer","Danger","H0028","Non-Estuary",2016,"Danger_Reefs","HERRING","SIZE.VSM",132
"Pv16.F066","FEMALE","Summer","Danger","H0028","Non-Estuary",2016,"Danger_Reefs","HAKE","SIZE.MED.LG",1
"Pv16.F066","FEMALE","Summer","Danger","H0028","Non-Estuary",2016,"Danger_Reefs","HERRING","SIZE.VSM",1
"Pv16.F067","FEMALE","Summer","Danger","H0028","Non-Estuary",2016,"Danger_Reefs","HERRING","SIZE.MED.LG",3
"Pv16.F067","FEMALE","Summer","Danger","H0028","Non-Estuary",2016,"Danger_Reefs","HERRING","SIZE.VSM",11
"Pv16.F069","FEMALE","Summer","Danger","H0028","Non-Estuary",2016,"Danger_Reefs","HERRING","SIZE.VSM",1
"Pv16.F070","MALE","Summer","Danger","H0028","Non-Estuary",2016,"Danger_Reefs","HERRING","SIZE.SM.MED",8
"Pv16.F071","FEMALE","Summer","Danger","H0028","Non-Estuary",2016,"Danger_Reefs","HERRING","SIZE.SM.MED",4
"Pv16.F071","FEMALE","Summer","Danger","H0028","Non-Estuary",2016,"Danger_Reefs","HERRING","SIZE.VSM",68
"Pv16.F072","MALE","Summer","Danger","H0028","Non-Estuary",2016,"Danger_Reefs","HAKE","SIZE.SM.MED",1
"Pv16.F072","MALE","Summer","Danger","H0028","Non-Estuary",2016,"Danger_Reefs","HERRING","SIZE.VSM",1
"Pv16.F075","MALE","Summer","Snake","H0054","Non-Estuary",2016,"Snake_Island","HAKE","SIZE.SM.MED",1
"Pv16.F075","MALE","Summer","Snake","H0054","Non-Estuary",2016,"Snake_Island","HAKE","SIZE.VLG",1
"Pv16.F076","MALE?","Summer","Snake","H0054","Non-Estuary",2016,"Snake_Island","HAKE","SIZE.MED.LG",1
"Pv16.F076","MALE?","Summer","Snake","H0054","Non-Estuary",2016,"Snake_Island","HAKE","SIZE.SM.MED",1
"Pv16.F076","MALE?","Summer","Snake","H0054","Non-Estuary",2016,"Snake_Island","HAKE","SIZE.VLG",1
"Pv16.F076","MALE?","Summer","Snake","H0054","Non-Estuary",2016,"Snake_Island","SALMON","SIZE.SM.MED",1
"Pv16.F077","FEMALE","Summer","Snake","H0054","Non-Estuary",2016,"Snake_Island","HAKE","SIZE.LG",1
"Pv16.F077","FEMALE","Summer","Snake","H0054","Non-Estuary",2016,"Snake_Island","HAKE","SIZE.SM.MED",11
"Pv16.F078","MALE","Summer","Snake","H0054","Non-Estuary",2016,"Snake_Island","HAKE","SIZE.SM.MED",22
"Pv16.F078","MALE","Summer","Snake","H0054","Non-Estuary",2016,"Snake_Island","HAKE","SIZE.VLG",1
"Pv16.F079","MALE","Summer","Snake","H0054","Non-Estuary",2016,"Snake_Island","HAKE","SIZE.LG",1
"Pv16.F079","MALE","Summer","Snake","H0054","Non-Estuary",2016,"Snake_Island","HAKE","SIZE.SM.MED",2
"Pv16.F079","MALE","Summer","Snake","H0054","Non-Estuary",2016,"Snake_Island","SALMON","SIZE.SM.MED",1
"Pv16.F080","MALE","Summer","Snake","H0054","Non-Estuary",2016,"Snake_Island","HAKE","SIZE.SM.MED",2
"Pv16.F080","MALE","Summer","Snake","H0054","Non-Estuary",2016,"Snake_Island","HAKE","SIZE.VLG",1
"Pv16.F081","MALE","Summer","Snake","H0054","Non-Estuary",2016,"Snake_Island","HAKE","SIZE.MED.LG",5
"Pv16.F081","MALE","Summer","Snake","H0054","Non-Estuary",2016,"Snake_Island","HAKE","SIZE.SM.MED",4
"Pv16.F081","MALE","Summer","Snake","H0054","Non-Estuary",2016,"Snake_Island","HAKE","SIZE.VLG",1
"Pv16.F081","MALE","Summer","Snake","H0054","Non-Estuary",2016,"Snake_Island","HERRING","SIZE.SM.MED",2
"Pv16.F081","MALE","Summer","Snake","H0054","Non-Estuary",2016,"Snake_Island","SALMON","SIZE.SM.MED",1
"Pv16.F082","MALE","Summer","Snake","H0054","Non-Estuary",2016,"Snake_Island","HAKE","SIZE.LG",1
"Pv16.F082","MALE","Summer","Snake","H0054","Non-Estuary",2016,"Snake_Island","HAKE","SIZE.SM.MED",10
"Pv16.F083","MALE","Summer","Snake","H0054","Non-Estuary",2016,"Snake_Island","HAKE","SIZE.LG",1
"Pv16.F083","MALE","Summer","Snake","H0054","Non-Estuary",2016,"Snake_Island","HAKE","SIZE.SM.MED",1
"Pv16.F083","MALE","Summer","Snake","H0054","Non-Estuary",2016,"Snake_Island","SALMON","SIZE.SM.MED",1
"Pv16.F084","MALE","Summer","Snake","H0054","Non-Estuary",2016,"Snake_Island","HAKE","SIZE.MED.LG",1
"Pv16.F084","MALE","Summer","Snake","H0054","Non-Estuary",2016,"Snake_Island","HAKE","SIZE.SM.MED",1
"Pv16.F085","MALE","Summer","Snake","H0054","Non-Estuary",2016,"Snake_Island","HAKE","SIZE.LG",1
"Pv16.F085","MALE","Summer","Snake","H0054","Non-Estuary",2016,"Snake_Island","HAKE","SIZE.SM.MED",2
"Pv16.F086","MALE","Summer","Snake","H0054","Non-Estuary",2016,"Snake_Island","HAKE","SIZE.LG",2
"Pv16.F086","MALE","Summer","Snake","H0054","Non-Estuary",2016,"Snake_Island","HAKE","SIZE.MED.LG",1
"Pv16.F086","MALE","Summer","Snake","H0054","Non-Estuary",2016,"Snake_Island","HAKE","SIZE.SM.MED",2
"Pv16.F086","MALE","Summer","Snake","H0054","Non-Estuary",2016,"Snake_Island","HAKE","SIZE.VLG",1
"Pv16.F087","MALE","Summer","Snake","H0054","Non-Estuary",2016,"Snake_Island","HAKE","SIZE.LG",1
"Pv16.F087","MALE","Summer","Snake","H0054","Non-Estuary",2016,"Snake_Island","HAKE","SIZE.SM.MED",4
"Pv16.F087","MALE","Summer","Snake","H0054","Non-Estuary",2016,"Snake_Island","HERRING","SIZE.SM.MED",1
"Pv16.F088",NA,"Summer","Snake","H0054","Non-Estuary",2016,"Snake_Island","HAKE","SIZE.LG",1
"Pv16.F088",NA,"Summer","Snake","H0054","Non-Estuary",2016,"Snake_Island","HAKE","SIZE.SM.MED",2
"Pv16.F089",NA,"Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HERRING","SIZE.VSM",1
"Pv16.F090",NA,"Summer","Burial","H0499","Estuary",2016,"Burial_Islet","HERRING","SIZE.VSM",2
